aveQtyPerPurchase,medHitTotal,medPageView,medRevenuePerSess,medTimeBtwnSess,minTimeBtwnSess,numOfSess,percentSessWithPurchase
227.818181818,357.0,-122.5,1268.68,1654.22727273,2148.0,-936.25,1276.68
337.75,837.0,-51.25,2441.25,2423.75,5028.0,-401.875,2449.25
155.75,453.0,-111.25,38.5,1149.75,2724.0,-851.875,46.5
147.0,411.0,-130.0,2582.65,1088.5,2472.0,-992.5,2590.65
154.0,747.0,-70.0,1936.34,1137.5,4488.0,-542.5,1944.34
133.0,705.0,-25.0,75.04,990.5,4236.0,-205.0,83.04
126.0,273.0,-145.0,38.5,941.5,1644.0,-1105.0,46.5
126.0,171.0,-152.5,38.5,941.5,1032.0,-1161.25,46.5
129.5,1143.0,8.75,46.725,966.0,6864.0,48.125,54.725
357.0,573.0,-115.0,2676.73,2558.5,3444.0,-880.0,2684.73
154.0,1197.0,-17.5,844.235,1137.5,7188.0,-148.75,852.235
126.0,1221.0,42.5,38.5,941.5,7332.0,301.25,46.5
166.6,375.0,-137.5,1606.71,1225.7,2256.0,-1048.75,1614.71
378.0,567.0,-85.0,6589.66,2705.5,3408.0,-655.0,6597.66
126.0,357.0,12.5,38.5,941.5,2148.0,76.25,46.5
203.0,675.0,-85.0,374.22,1480.5,4056.0,-655.0,382.22
126.0,531.0,-130.0,38.5,941.5,3192.0,-992.5,46.5
126.0,273.0,-152.5,38.5,941.5,1644.0,-1161.25,46.5
133.0,393.0,-137.5,11602.71,990.5,2364.0,-1048.75,11610.71
126.0,417.0,-122.5,38.5,941.5,2508.0,-936.25,46.5
126.0,177.0,-182.5,38.5,941.5,1068.0,-1386.25,46.5
215.6,459.0,-122.5,862.33,1568.7,2760.0,-936.25,870.33
150.5,1029.0,5.0,6638.065,1113.0,6180.0,20.0,6646.065
238.0,759.0,-77.5,1411.69,1725.5,4560.0,-598.75,1419.69
126.0,333.0,-152.5,38.5,941.5,2004.0,-1161.25,46.5
252.0,447.0,-130.0,739.2,1823.5,2688.0,-992.5,747.2
406.0,357.0,-137.5,3793.37,2901.5,2148.0,-1048.75,3801.37
126.0,222.0,-152.5,38.5,941.5,1338.0,-1161.25,46.5
175.0,381.0,-137.5,1033.2,1284.5,2292.0,-1048.75,1041.2
329.0,390.0,-137.5,3973.48,2362.5,2346.0,-1048.75,3981.48
130.666666667,291.0,-107.5,38.5,974.166666667,1752.0,-823.75,46.5
126.0,378.0,-118.75,38.5,941.5,2274.0,-908.125,46.5
133.0,423.0,-130.0,2716.21,990.5,2544.0,-992.5,2724.21
196.0,447.0,-130.0,1485.89,1431.5,2688.0,-992.5,1493.89
126.0,285.0,-118.75,38.5,941.5,1716.0,-908.125,46.5
126.0,189.0,-156.25,38.5,941.5,1140.0,-1189.375,46.5
126.0,243.0,-152.5,38.5,941.5,1464.0,-1161.25,46.5
126.0,408.0,-137.5,38.5,941.5,2454.0,-1048.75,46.5
133.0,417.0,-130.0,891.94,990.5,2508.0,-992.5,899.94
161.0,381.0,-133.75,2185.19,1186.5,2292.0,-1020.625,2193.19
140.0,693.0,-85.0,64.75,1039.5,4164.0,-655.0,72.75
126.0,450.0,-111.25,38.5,941.5,2706.0,-851.875,46.5
462.636363636,351.0,-137.5,1785.98,3297.95454545,2112.0,-1048.75,1793.98
147.0,483.0,-122.5,305.69,1088.5,2904.0,-936.25,313.69
133.0,516.0,-118.75,692.475,990.5,3102.0,-908.125,700.475
126.0,207.0,-145.0,38.5,941.5,1248.0,-1105.0,46.5
126.0,291.0,-145.0,38.5,941.5,1752.0,-1105.0,46.5
126.0,225.0,-152.5,38.5,941.5,1356.0,-1161.25,46.5
126.0,522.0,-107.5,38.5,941.5,3138.0,-823.75,46.5
141.75,408.0,-133.75,1112.37,1051.75,2454.0,-1020.625,1120.37
126.0,519.0,-107.5,38.5,941.5,3120.0,-823.75,46.5
126.0,309.0,-145.0,38.5,941.5,1860.0,-1105.0,46.5
133.0,393.0,-130.0,191.94,990.5,2364.0,-992.5,199.94
158.2,375.0,-137.5,2568.65,1166.9,2256.0,-1048.75,2576.65
126.0,333.0,-137.5,38.5,941.5,2004.0,-1048.75,46.5
489.125,720.0,-70.0,7931.21,3483.375,4326.0,-542.5,7939.21
144.375,567.0,-103.75,163.03,1070.125,3408.0,-795.625,171.03
126.0,795.0,-77.5,38.5,941.5,4776.0,-598.75,46.5
165.666666667,417.0,-130.0,686.455,1219.16666667,2508.0,-992.5,694.455
126.0,399.0,-133.75,38.5,941.5,2400.0,-1020.625,46.5
126.0,735.0,-85.0,38.5,941.5,4416.0,-655.0,46.5
126.0,249.0,-160.0,38.5,941.5,1500.0,-1217.5,46.5
126.0,567.0,-145.0,38.5,941.5,3408.0,-1105.0,46.5
154.0,417.0,-137.5,5055.54,1137.5,2508.0,-1048.75,5063.54
129.5,432.0,-118.75,38.5,966.0,2598.0,-908.125,46.5
270.2,1365.0,20.0,4143.02,1950.9,8196.0,132.5,4151.02
126.0,1089.0,12.5,38.5,941.5,6540.0,76.25,46.5
126.0,360.0,-130.0,38.5,941.5,2166.0,-992.5,46.5
308.0,363.0,-137.5,2315.18,2215.5,2184.0,-1048.75,2323.18
129.733333333,681.0,-85.0,38.5,967.633333333,4092.0,-655.0,46.5
126.0,219.0,-160.0,38.5,941.5,1320.0,-1217.5,46.5
199.5,528.0,-107.5,1580.005,1456.0,3174.0,-823.75,1588.005
182.0,1095.0,-10.0,2280.18,1333.5,6576.0,-92.5,2288.18
126.0,231.0,-160.0,38.5,941.5,1392.0,-1217.5,46.5
133.0,363.0,-130.0,2036.79,990.5,2184.0,-992.5,2044.79
623.0,417.0,-130.0,17169.18,4420.5,2508.0,-992.5,17177.18
148.909090909,399.0,-130.0,6806.73,1101.86363636,2400.0,-992.5,6814.73
140.0,507.0,-115.0,525.455,1039.5,3048.0,-880.0,533.455
168.0,873.0,-32.5,4810.68,1235.5,5244.0,-261.25,4818.68
625.1,882.0,-40.0,866.95,4435.2,5298.0,-317.5,874.95
154.0,825.0,-77.5,20219.99,1137.5,4956.0,-598.75,20227.99
126.0,333.0,-137.5,38.5,941.5,2004.0,-1048.75,46.5
217.0,915.0,-55.0,1640.1,1578.5,5496.0,-430.0,1648.1
520.545454545,621.0,-88.75,1542.835,3703.31818182,3732.0,-683.125,1550.835
315.0,621.0,-122.5,3169.11,2264.5,3732.0,-936.25,3177.11
126.0,231.0,-160.0,38.5,941.5,1392.0,-1217.5,46.5
203.0,435.0,-122.5,4414.41,1480.5,2616.0,-936.25,4422.41
126.0,321.0,-137.5,38.5,941.5,1932.0,-1048.75,46.5
140.0,453.0,-130.0,668.43,1039.5,2724.0,-992.5,676.43
126.0,633.0,-100.0,38.5,941.5,3804.0,-767.5,46.5
205.8,369.0,-122.5,4487.35,1500.1,2220.0,-936.25,4495.35
126.0,729.0,-81.25,38.5,941.5,4380.0,-626.875,46.5
165.666666667,411.0,-137.5,992.74,1219.16666667,2472.0,-1048.75,1000.74
200.2,363.0,-137.5,2312.94,1460.9,2184.0,-1048.75,2320.94
126.0,237.0,-160.0,38.5,941.5,1428.0,-1217.5,46.5
126.0,315.0,-145.0,38.5,941.5,1896.0,-1105.0,46.5
196.0,375.0,-122.5,1245.51,1431.5,2256.0,-936.25,1253.51
126.0,207.0,-145.0,38.5,941.5,1248.0,-1105.0,46.5
232.615384616,387.0,-130.0,1146.74,1687.80769231,2328.0,-992.5,1154.74
294.0,444.0,-115.0,484.96,2117.5,2670.0,-880.0,492.96
189.0,417.0,-130.0,8649.13,1382.5,2508.0,-992.5,8657.13
142.333333333,351.0,-137.5,38.5,1055.83333333,2112.0,-1048.75,46.5
238.0,699.0,-100.0,3267.95,1725.5,4200.0,-767.5,3275.95
238.0,759.0,-85.0,417.13,1725.5,4560.0,-655.0,425.13
147.0,759.0,-66.25,974.68,1088.5,4560.0,-514.375,982.68
133.0,501.0,-115.0,3713.15,990.5,3012.0,-880.0,3721.15
812.0,1143.0,-25.0,6454.98,5743.5,6864.0,-205.0,6462.98
126.0,675.0,-100.0,38.5,941.5,4056.0,-767.5,46.5
133.0,375.0,-137.5,531.65,990.5,2256.0,-1048.75,539.65
140.0,441.0,-130.0,658.98,1039.5,2652.0,-992.5,666.98
126.0,231.0,-152.5,38.5,941.5,1392.0,-1161.25,46.5
126.0,423.0,-122.5,38.5,941.5,2544.0,-936.25,46.5
126.0,309.0,-145.0,38.5,941.5,1860.0,-1105.0,46.5
182.0,621.0,-107.5,9258.2,1333.5,3732.0,-823.75,9266.2
161.0,459.0,-111.25,888.055,1186.5,2760.0,-851.875,896.055
756.0,519.0,-111.25,9422.56,5351.5,3120.0,-851.875,9430.56
126.0,351.0,-122.5,38.5,941.5,2112.0,-936.25,46.5
126.0,249.0,-122.5,38.5,941.5,1500.0,-936.25,46.5
133.0,345.0,-137.5,689.85,990.5,2076.0,-1048.75,697.85
224.0,570.0,-92.5,2007.915,1627.5,3426.0,-711.25,2015.915
189.0,393.0,-137.5,7092.61,1382.5,2364.0,-1048.75,7100.61
133.0,363.0,-130.0,1179.01,990.5,2184.0,-992.5,1187.01
182.0,537.0,-107.5,1022.14,1333.5,3228.0,-823.75,1030.14
133.0,855.0,-70.0,427.84,990.5,5136.0,-542.5,435.84
126.0,573.0,-107.5,38.5,941.5,3444.0,-823.75,46.5
126.0,1095.0,-145.0,38.5,941.5,6576.0,-1105.0,46.5
140.0,333.0,-137.5,102.69,1039.5,2004.0,-1048.75,110.69
142.333333333,357.0,-137.5,695.66,1055.83333333,2148.0,-1048.75,703.66
183.555555556,411.0,-126.25,241.57,1344.38888889,2472.0,-964.375,249.57
133.0,360.0,-133.75,286.51,990.5,2166.0,-1020.625,294.51
133.0,465.0,-122.5,527.38,990.5,2796.0,-936.25,535.38
171.0,501.0,-77.5,419.3,1256.5,3012.0,-598.75,427.3
148.75,444.0,-130.0,1395.66,1100.75,2670.0,-992.5,1403.66
133.0,393.0,-137.5,226.73,990.5,2364.0,-1048.75,234.73
140.0,519.0,-17.5,38.5,1039.5,3120.0,-148.75,46.5
145.25,747.0,-62.5,12543.405,1076.25,4488.0,-486.25,12551.405
210.0,378.0,-133.75,2173.395,1529.5,2274.0,-1020.625,2181.395
175.0,645.0,-107.5,1457.4,1284.5,3876.0,-823.75,1465.4
126.0,231.0,-152.5,38.5,941.5,1392.0,-1161.25,46.5
602.0,813.0,-77.5,13418.93,4273.5,4884.0,-598.75,13426.93
126.0,177.0,-171.25,38.5,941.5,1068.0,-1301.875,46.5
126.0,933.0,-25.0,38.5,941.5,5604.0,-205.0,46.5
126.0,315.0,-107.5,38.5,941.5,1896.0,-823.75,46.5
133.0,369.0,-137.5,782.39,990.5,2220.0,-1048.75,790.39
126.0,537.0,-107.5,38.5,941.5,3228.0,-823.75,46.5
136.888888889,405.0,-137.5,268.66,1017.72222222,2436.0,-1048.75,276.66
126.0,423.0,-122.5,38.5,941.5,2544.0,-936.25,46.5
126.0,333.0,-130.0,38.5,941.5,2004.0,-992.5,46.5
196.0,477.0,-85.0,437.99,1431.5,2868.0,-655.0,445.99
136.5,477.0,-111.25,700.035,1015.0,2868.0,-851.875,708.035
242.0,417.0,-92.5,521.01,1753.5,2508.0,-711.25,529.01
140.0,1161.0,-25.0,339.64,1039.5,6972.0,-205.0,347.64
145.833333333,450.0,-122.5,119.35,1080.33333333,2706.0,-936.25,127.35
158.0,513.0,-100.0,1347.57,1165.5,3084.0,-767.5,1355.57
170.333333333,441.0,-122.5,1091.02,1251.83333333,2652.0,-936.25,1099.02
160.222222222,579.0,-85.0,534.31,1181.05555556,3480.0,-655.0,542.31
126.0,297.0,-152.5,38.5,941.5,1788.0,-1161.25,46.5
126.0,225.0,-156.25,38.5,941.5,1356.0,-1189.375,46.5
273.0,669.0,-85.0,2040.5,1970.5,4020.0,-655.0,2048.5
140.0,537.0,-100.0,1081.15,1039.5,3228.0,-767.5,1089.15
126.0,405.0,-137.5,38.5,941.5,2436.0,-1048.75,46.5
150.5,402.0,-126.25,627.55,1113.0,2418.0,-964.375,635.55
126.0,243.0,-160.0,38.5,941.5,1464.0,-1217.5,46.5
448.0,447.0,-122.5,2837.45,3195.5,2688.0,-936.25,2845.45
140.0,639.0,-85.0,518.0,1039.5,3840.0,-655.0,526.0
126.0,558.0,-107.5,38.5,941.5,3354.0,-823.75,46.5
126.0,255.0,-152.5,38.5,941.5,1536.0,-1161.25,46.5
280.0,705.0,-70.0,24672.06,2019.5,4236.0,-542.5,24680.06
126.0,1461.0,57.5,38.5,941.5,8772.0,413.75,46.5
182.0,357.0,-137.5,1789.83,1333.5,2148.0,-1048.75,1797.83
254.333333333,627.0,-92.5,1658.93,1839.83333333,3768.0,-711.25,1666.93
126.0,291.0,-145.0,38.5,941.5,1752.0,-1105.0,46.5
224.0,675.0,-77.5,1115.87,1627.5,4056.0,-598.75,1123.87
249.666666667,591.0,-100.0,1723.54,1807.16666667,3552.0,-767.5,1731.54
189.0,1149.0,-40.0,5872.23,1382.5,6900.0,-317.5,5880.23
165.375,402.0,-115.0,491.155,1217.125,2418.0,-880.0,499.155
392.466666667,393.0,-130.0,1369.9,2806.76666667,2364.0,-992.5,1377.9
126.0,432.0,-118.75,38.5,941.5,2598.0,-908.125,46.5
185.5,984.0,-25.0,2558.255,1358.0,5910.0,-205.0,2566.255
126.0,207.0,-160.0,38.5,941.5,1248.0,-1217.5,46.5
140.0,399.0,-130.0,1933.4,1039.5,2400.0,-992.5,1941.4
126.0,240.0,-152.5,38.5,941.5,1446.0,-1161.25,46.5
140.0,465.0,-122.5,825.86,1039.5,2796.0,-936.25,833.86
140.0,1173.0,5.0,205.8,1039.5,7044.0,20.0,213.8
868.0,675.0,-100.0,3610.25,6135.5,4056.0,-767.5,3618.25
273.0,411.0,-130.0,3875.62,1970.5,2472.0,-992.5,3883.62
182.0,891.0,-40.0,2390.36,1333.5,5352.0,-317.5,2398.36
126.0,393.0,-137.5,38.5,941.5,2364.0,-1048.75,46.5
126.0,537.0,-25.0,38.5,941.5,3228.0,-205.0,46.5
126.0,237.0,-160.0,38.5,941.5,1428.0,-1217.5,46.5
126.0,225.0,-160.0,38.5,941.5,1356.0,-1217.5,46.5
148.272727273,519.0,-92.5,1466.08,1097.40909091,3120.0,-711.25,1474.08
217.0,339.0,-137.5,1472.87,1578.5,2040.0,-1048.75,1480.87
140.0,555.0,-107.5,3031.56,1039.5,3336.0,-823.75,3039.56
1659.0,399.0,-130.0,43646.96,11672.5,2400.0,-992.5,43654.96
126.0,201.0,-152.5,38.5,941.5,1212.0,-1161.25,46.5
136.5,432.0,-133.75,416.115,1015.0,2598.0,-1020.625,424.115
133.0,381.0,-137.5,229.67,990.5,2292.0,-1048.75,237.67
790.631578948,351.0,-137.5,5320.14,5593.92105263,2112.0,-1048.75,5328.14
126.0,252.0,-152.5,38.5,941.5,1518.0,-1161.25,46.5
202.588235294,483.0,-115.0,2159.43,1477.61764706,2904.0,-880.0,2167.43
126.0,315.0,-137.5,38.5,941.5,1896.0,-1048.75,46.5
126.0,291.0,-141.25,38.5,941.5,1752.0,-1076.875,46.5
133.0,702.0,-73.75,1796.55,990.5,4218.0,-570.625,1804.55
141.0,387.0,-130.0,1540.56,1046.5,2328.0,-992.5,1548.56
133.0,384.0,-137.5,1454.075,990.5,2310.0,-1048.75,1462.075
133.0,594.0,-70.0,245.7,990.5,3570.0,-542.5,253.7
187.25,1491.0,72.5,2821.035,1370.25,8952.0,526.25,2829.035
147.0,333.0,-137.5,640.29,1088.5,2004.0,-1048.75,648.29
126.0,279.0,-152.5,38.5,941.5,1680.0,-1161.25,46.5
140.0,597.0,-100.0,2405.9,1039.5,3588.0,-767.5,2413.9
126.0,255.0,-160.0,38.5,941.5,1536.0,-1217.5,46.5
147.0,351.0,-137.5,766.92,1088.5,2112.0,-1048.75,774.92
126.0,795.0,-40.0,38.5,941.5,4776.0,-317.5,46.5
126.0,1629.0,1.25,38.5,941.5,9780.0,-8.125,46.5
391.708333333,645.0,-88.75,6634.74,2801.45833333,3876.0,-683.125,6642.74
126.0,474.0,-92.5,38.5,941.5,2850.0,-711.25,46.5
126.0,213.0,-152.5,38.5,941.5,1284.0,-1161.25,46.5
238.0,765.0,-55.0,1304.38,1725.5,4596.0,-430.0,1312.38
142.333333333,411.0,-130.0,38.5,1055.83333333,2472.0,-992.5,46.5
565.25,672.0,-88.75,34689.795,4016.25,4038.0,-683.125,34697.795
182.0,567.0,-100.0,4514.93,1333.5,3408.0,-767.5,4522.93
126.0,261.0,-137.5,38.5,941.5,1572.0,-1048.75,46.5
147.0,849.0,-47.5,5910.17,1088.5,5100.0,-373.75,5918.17
126.0,327.0,-122.5,38.5,941.5,1968.0,-936.25,46.5
126.0,543.0,-77.5,38.5,941.5,3264.0,-598.75,46.5
126.0,291.0,-152.5,38.5,941.5,1752.0,-1161.25,46.5
126.0,291.0,-137.5,38.5,941.5,1752.0,-1048.75,46.5
126.0,339.0,-145.0,38.5,941.5,2040.0,-1105.0,46.5
235.333333333,447.0,-115.0,38.5,1706.83333333,2688.0,-880.0,46.5
129.5,399.0,-126.25,871.955,966.0,2400.0,-964.375,879.955
228.9,795.0,-51.25,72.765,1661.8,4776.0,-401.875,80.765
126.0,255.0,-152.5,38.5,941.5,1536.0,-1161.25,46.5
170.333333333,453.0,-122.5,3012.66,1251.83333333,2724.0,-936.25,3020.66
133.0,363.0,-137.5,144.34,990.5,2184.0,-1048.75,152.34
126.0,255.0,-115.0,38.5,941.5,1536.0,-880.0,46.5
231.0,327.0,-32.5,7347.83,1676.5,1968.0,-261.25,7355.83
154.0,441.0,-118.75,3129.385,1137.5,2652.0,-908.125,3137.385
182.0,519.0,-107.5,3476.27,1333.5,3120.0,-823.75,3484.27
189.0,420.0,-118.75,792.015,1382.5,2526.0,-908.125,800.015
203.0,357.0,-137.5,3644.27,1480.5,2148.0,-1048.75,3652.27
126.0,1257.0,50.0,38.5,941.5,7548.0,357.5,46.5
171.0,429.0,-115.0,125.02,1256.5,2580.0,-880.0,133.02
126.0,384.0,-126.25,38.5,941.5,2310.0,-964.375,46.5
175.0,411.0,-77.5,2389.38,1284.5,2472.0,-598.75,2397.38
213.230769231,621.0,-92.5,802.76,1552.11538461,3732.0,-711.25,810.76
126.0,165.0,-160.0,38.5,941.5,996.0,-1217.5,46.5
199.181818182,429.0,-130.0,1978.41,1453.77272727,2580.0,-992.5,1986.41
126.0,681.0,-85.0,38.5,941.5,4092.0,-655.0,46.5
350.0,345.0,-145.0,5281.71,2509.5,2076.0,-1105.0,5289.71
126.0,327.0,-137.5,38.5,941.5,1968.0,-1048.75,46.5
231.0,435.0,-122.5,3123.19,1676.5,2616.0,-936.25,3131.19
749.0,627.0,-100.0,1849.19,5302.5,3768.0,-767.5,1857.19
378.0,375.0,-122.5,3109.75,2705.5,2256.0,-936.25,3117.75
133.0,336.0,-145.0,38.5,990.5,2022.0,-1105.0,46.5
126.0,309.0,-145.0,38.5,941.5,1860.0,-1105.0,46.5
126.0,1659.0,140.0,38.5,941.5,9960.0,1032.5,46.5
129.5,267.0,-152.5,139.685,966.0,1608.0,-1161.25,147.685
126.0,810.0,-40.0,38.5,941.5,4866.0,-317.5,46.5
342.151515152,477.0,-100.0,2256.1,2454.56060606,2868.0,-767.5,2264.1
129.5,777.0,-62.5,4194.715,966.0,4668.0,-486.25,4202.715
150.733333333,411.0,-130.0,198.24,1114.63333333,2472.0,-992.5,206.24
201.444444445,381.0,-130.0,9020.34,1469.61111111,2292.0,-992.5,9028.34
126.0,219.0,-152.5,38.5,941.5,1320.0,-1161.25,46.5
126.0,1065.0,-25.0,38.5,941.5,6396.0,-205.0,46.5
140.0,369.0,-137.5,288.68,1039.5,2220.0,-1048.75,296.68
126.0,735.0,-77.5,38.5,941.5,4416.0,-598.75,46.5
126.0,252.0,-148.75,38.5,941.5,1518.0,-1133.125,46.5
133.0,429.0,-115.0,2929.78,990.5,2580.0,-880.0,2937.78
126.0,639.0,-77.5,38.5,941.5,3840.0,-598.75,46.5
146.3,381.0,-107.5,425.25,1083.6,2292.0,-823.75,433.25
126.0,495.0,-122.5,38.5,941.5,2976.0,-936.25,46.5
126.0,273.0,-152.5,38.5,941.5,1644.0,-1161.25,46.5
126.0,237.0,-133.75,38.5,941.5,1428.0,-1020.625,46.5
168.0,681.0,-81.25,5452.16,1235.5,4092.0,-626.875,5460.16
144.666666667,348.0,-141.25,722.75,1072.16666667,2094.0,-1076.875,730.75
197.0,675.0,-77.5,3587.78,1438.5,4056.0,-598.75,3595.78
126.0,867.0,80.0,38.5,941.5,5208.0,582.5,46.5
126.0,279.0,-152.5,38.5,941.5,1680.0,-1161.25,46.5
133.0,447.0,-130.0,83.44,990.5,2688.0,-992.5,91.44
147.0,441.0,-130.0,1081.15,1088.5,2652.0,-992.5,1089.15
381.5,804.0,-73.75,2108.96,2730.0,4830.0,-570.625,2116.96
143.5,483.0,-96.25,5643.995,1064.0,2904.0,-739.375,5651.995
165.083333333,531.0,-85.0,1346.135,1215.08333333,3192.0,-655.0,1354.135
133.0,621.0,-100.0,835.24,990.5,3732.0,-767.5,843.24
252.0,420.0,-111.25,1586.725,1823.5,2526.0,-851.875,1594.725
147.0,579.0,-92.5,769.72,1088.5,3480.0,-711.25,777.72
126.0,285.0,-145.0,38.5,941.5,1716.0,-1105.0,46.5
140.0,351.0,-130.0,3624.39,1039.5,2112.0,-992.5,3632.39
126.0,285.0,-107.5,38.5,941.5,1716.0,-823.75,46.5
140.0,561.0,-107.5,338.52,1039.5,3372.0,-823.75,346.52
207.666666667,489.0,-115.0,1060.5,1513.16666667,2940.0,-880.0,1068.5
140.0,609.0,-92.5,32660.46,1039.5,3660.0,-711.25,32668.46
148.4,405.0,-122.5,994.21,1098.3,2436.0,-936.25,1002.21
159.833333333,375.0,-103.75,38.5,1178.33333333,2256.0,-795.625,46.5
126.0,261.0,-152.5,38.5,941.5,1572.0,-1161.25,46.5
167.65,330.0,-137.5,84.28,1233.05,1986.0,-1048.75,92.28
126.0,585.0,-92.5,38.5,941.5,3516.0,-711.25,46.5
133.0,501.0,-122.5,11602.71,990.5,3012.0,-936.25,11610.71
256.2,759.0,-70.0,8053.08,1852.9,4560.0,-542.5,8061.08
133.0,453.0,-130.0,1261.82,990.5,2724.0,-992.5,1269.82
882.0,813.0,-40.0,10579.66,6233.5,4884.0,-317.5,10587.66
126.0,321.0,-145.0,38.5,941.5,1932.0,-1105.0,46.5
196.0,399.0,-130.0,17133.9,1431.5,2400.0,-992.5,17141.9
126.0,279.0,-152.5,38.5,941.5,1680.0,-1161.25,46.5
133.0,381.0,-130.0,164.5,990.5,2292.0,-992.5,172.5
269.5,597.0,-88.75,11830.07,1946.0,3588.0,-683.125,11838.07
206.5,426.0,-122.5,388.675,1505.0,2562.0,-936.25,396.675
126.0,309.0,-145.0,38.5,941.5,1860.0,-1105.0,46.5
154.0,531.0,-107.5,1822.1,1137.5,3192.0,-823.75,1830.1
126.0,273.0,-148.75,38.5,941.5,1644.0,-1133.125,46.5
229.0,411.0,-130.0,233.59,1662.5,2472.0,-992.5,241.59
126.0,528.0,-111.25,38.5,941.5,3174.0,-851.875,46.5
161.0,375.0,-137.5,101.43,1186.5,2256.0,-1048.75,109.43
182.0,375.0,-137.5,31598.84,1333.5,2256.0,-1048.75,31606.84
140.0,375.0,-137.5,3274.46,1039.5,2256.0,-1048.75,3282.46
252.0,633.0,-92.5,5553.31,1823.5,3804.0,-711.25,5561.31
126.0,261.0,-145.0,38.5,941.5,1572.0,-1105.0,46.5
133.0,300.0,-148.75,140.63,990.5,1806.0,-1133.125,148.63
145.6,561.0,-92.5,588.91,1078.7,3372.0,-711.25,596.91
301.0,969.0,-25.0,3745.14,2166.5,5820.0,-205.0,3753.14
133.0,387.0,-130.0,142.94,990.5,2328.0,-992.5,150.94
126.0,573.0,-58.75,38.5,941.5,3444.0,-458.125,46.5
530.6,711.0,-62.5,2393.65,3773.7,4272.0,-486.25,2401.65
126.0,267.0,-145.0,38.5,941.5,1608.0,-1105.0,46.5
294.875,444.0,-130.0,971.285,2123.625,2670.0,-992.5,979.285
126.0,303.0,-145.0,38.5,941.5,1824.0,-1105.0,46.5
126.0,249.0,-152.5,38.5,941.5,1500.0,-1161.25,46.5
161.0,618.0,-88.75,3398.745,1186.5,3714.0,-683.125,3406.745
126.0,495.0,-115.0,38.5,941.5,2976.0,-880.0,46.5
126.0,249.0,-145.0,38.5,941.5,1500.0,-1105.0,46.5
140.0,861.0,-62.5,840.14,1039.5,5172.0,-486.25,848.14
126.0,243.0,-122.5,38.5,941.5,1464.0,-936.25,46.5
150.5,555.0,-77.5,1449.49,1113.0,3336.0,-598.75,1457.49
140.0,489.0,-115.0,1170.12,1039.5,2940.0,-880.0,1178.12
168.0,801.0,-62.5,3542.21,1235.5,4812.0,-486.25,3550.21
154.0,393.0,-137.5,751.24,1137.5,2364.0,-1048.75,759.24
126.0,999.0,72.5,38.5,941.5,6000.0,526.25,46.5
126.0,267.0,-145.0,38.5,941.5,1608.0,-1105.0,46.5
126.0,345.0,-130.0,38.5,941.5,2076.0,-992.5,46.5
216.533333333,405.0,-137.5,1279.18,1575.23333333,2436.0,-1048.75,1287.18
329.0,1125.0,-2.5,5984.02,2362.5,6756.0,-36.25,5992.02
168.0,855.0,-77.5,3888.57,1235.5,5136.0,-598.75,3896.57
169.75,531.0,-70.0,492.905,1247.75,3192.0,-542.5,500.905
126.0,405.0,-122.5,38.5,941.5,2436.0,-936.25,46.5
126.0,291.0,-152.5,38.5,941.5,1752.0,-1161.25,46.5
280.0,1245.0,12.5,4739.21,2019.5,7476.0,76.25,4747.21
126.0,693.0,-77.5,38.5,941.5,4164.0,-598.75,46.5
126.0,279.0,-152.5,38.5,941.5,1680.0,-1161.25,46.5
260.75,612.0,-85.0,3183.18,1884.75,3678.0,-655.0,3191.18
126.0,357.0,-85.0,38.5,941.5,2148.0,-655.0,46.5
129.5,468.0,-122.5,1711.36,966.0,2814.0,-936.25,1719.36
175.0,279.0,-145.0,12323.64,1284.5,1680.0,-1105.0,12331.64
140.0,423.0,-122.5,1080.31,1039.5,2544.0,-936.25,1088.31
301.0,501.0,-115.0,768.25,2166.5,3012.0,-880.0,776.25
126.0,315.0,-130.0,38.5,941.5,1896.0,-992.5,46.5
315.0,921.0,-55.0,10864.0,2264.5,5532.0,-430.0,10872.0
143.5,429.0,-126.25,3126.795,1064.0,2580.0,-964.375,3134.795
188.588235294,489.0,-145.0,3390.1,1379.61764706,2940.0,-1105.0,3398.1
126.0,951.0,125.0,38.5,941.5,5712.0,920.0,46.5
126.0,243.0,-145.0,38.5,941.5,1464.0,-1105.0,46.5
147.0,369.0,-137.5,6192.76,1088.5,2220.0,-1048.75,6200.76
126.0,225.0,-160.0,38.5,941.5,1356.0,-1217.5,46.5
136.5,399.0,-130.0,761.985,1015.0,2400.0,-992.5,769.985
126.0,345.0,-137.5,38.5,941.5,2076.0,-1048.75,46.5
129.0,285.0,-137.5,38.5,962.5,1716.0,-1048.75,46.5
126.0,309.0,-152.5,38.5,941.5,1860.0,-1161.25,46.5
126.0,249.0,-152.5,38.5,941.5,1500.0,-1161.25,46.5
126.0,303.0,-148.75,38.5,941.5,1824.0,-1133.125,46.5
126.0,393.0,-122.5,38.5,941.5,2364.0,-936.25,46.5
203.0,813.0,-77.5,3252.97,1480.5,4884.0,-598.75,3260.97
126.0,1023.0,-2.5,38.5,941.5,6144.0,-36.25,46.5
140.0,1029.0,-2.5,256.48,1039.5,6180.0,-36.25,264.48
372.3125,507.0,-111.25,6165.74,2665.6875,3048.0,-851.875,6173.74
126.0,345.0,-152.5,38.5,941.5,2076.0,-1161.25,46.5
126.0,429.0,-137.5,38.5,941.5,2580.0,-1048.75,46.5
